,ensemble_size,random,covariance,bandwidth,sampling,RMSE
998,10,[3234853476 3476898505],1.0,0.6666666666666666,sample_multivariate_normal,0.625427005832945
999,10,[3234853476 3476898505],1.0,0.6666666666666666,rejection_sample_batch,0.5771513494866859
1000,10,[3234853476 3476898505],1.0,1.0,sample_multivariate_normal,0.6445065188341046
1001,10,[3234853476 3476898505],1.0,1.0,rejection_sample_batch,0.5785069427132543
1002,10,[3234853476 3476898505],4.0,0.3333333333333333,sample_multivariate_normal,0.7298899141650855
1003,10,[3234853476 3476898505],4.0,0.3333333333333333,rejection_sample_batch,0.6431703515267136
1004,10,[3234853476 3476898505],4.0,0.6666666666666666,sample_multivariate_normal,3.11589175124461
1005,10,[3234853476 3476898505],4.0,0.6666666666666666,rejection_sample_batch,0.6244115627823107
1006,10,[3234853476 3476898505],4.0,1.0,sample_multivariate_normal,3.445101656472217
1007,10,[3234853476 3476898505],4.0,1.0,rejection_sample_batch,0.6208360391716559
1008,10,[1256565476 3381610949],0.25,0.3333333333333333,sample_multivariate_normal,0.4853483064461778
1009,10,[1256565476 3381610949],0.25,0.3333333333333333,rejection_sample_batch,0.47133729588322587
1010,10,[1256565476 3381610949],0.25,0.6666666666666666,sample_multivariate_normal,2.3603293793203655
1011,10,[1256565476 3381610949],0.25,0.6666666666666666,rejection_sample_batch,0.4750340317109628
1012,10,[1256565476 3381610949],0.25,1.0,sample_multivariate_normal,2.3557493196844574
1013,10,[1256565476 3381610949],0.25,1.0,rejection_sample_batch,0.4767726627946191
1014,10,[1256565476 3381610949],1.0,0.3333333333333333,sample_multivariate_normal,1.1169252283424804
1015,10,[1256565476 3381610949],1.0,0.3333333333333333,rejection_sample_batch,0.5844948913237138
1016,10,[1256565476 3381610949],1.0,0.6666666666666666,sample_multivariate_normal,0.6156650368730572
1017,10,[1256565476 3381610949],1.0,0.6666666666666666,rejection_sample_batch,0.5714497077504181
1018,10,[1256565476 3381610949],1.0,1.0,sample_multivariate_normal,0.6616276859671167
1019,10,[1256565476 3381610949],1.0,1.0,rejection_sample_batch,0.5839326378224992
1020,10,[1256565476 3381610949],4.0,0.3333333333333333,sample_multivariate_normal,0.7193885163836885
1021,10,[1256565476 3381610949],4.0,0.3333333333333333,rejection_sample_batch,0.6367872824195133
1022,10,[1256565476 3381610949],4.0,0.6666666666666666,sample_multivariate_normal,0.8236433607981849
1023,10,[1256565476 3381610949],4.0,0.6666666666666666,rejection_sample_batch,0.624483250441997
1024,10,[1256565476 3381610949],4.0,1.0,sample_multivariate_normal,3.484656561976093
1025,10,[1256565476 3381610949],4.0,1.0,rejection_sample_batch,0.6339564930060402
1026,10,[4204984886 4238738428],0.25,0.3333333333333333,sample_multivariate_normal,0.4584116294312384
1027,10,[4204984886 4238738428],0.25,0.3333333333333333,rejection_sample_batch,0.4449959953092091
1028,10,[4204984886 4238738428],0.25,0.6666666666666666,sample_multivariate_normal,0.5028816257325046
1029,10,[4204984886 4238738428],0.25,0.6666666666666666,rejection_sample_batch,0.4715296742272179
1030,10,[4204984886 4238738428],0.25,1.0,sample_multivariate_normal,1.899148439084521
1031,10,[4204984886 4238738428],0.25,1.0,rejection_sample_batch,0.4610788211882645
1032,10,[4204984886 4238738428],1.0,0.3333333333333333,sample_multivariate_normal,0.611934166627886
1033,10,[4204984886 4238738428],1.0,0.3333333333333333,rejection_sample_batch,0.568704993628837
1034,10,[4204984886 4238738428],1.0,0.6666666666666666,sample_multivariate_normal,0.6470125453050563
1035,10,[4204984886 4238738428],1.0,0.6666666666666666,rejection_sample_batch,0.5792118167767346
1036,10,[4204984886 4238738428],1.0,1.0,sample_multivariate_normal,0.6338389035211015
1037,10,[4204984886 4238738428],1.0,1.0,rejection_sample_batch,0.5768152196308899
1038,10,[4204984886 4238738428],4.0,0.3333333333333333,sample_multivariate_normal,3.4045883524166416
1039,10,[4204984886 4238738428],4.0,0.3333333333333333,rejection_sample_batch,0.6420380219191097
1040,10,[4204984886 4238738428],4.0,0.6666666666666666,sample_multivariate_normal,3.486925290531457
1041,10,[4204984886 4238738428],4.0,0.6666666666666666,rejection_sample_batch,0.6341812949201667
1042,10,[4204984886 4238738428],4.0,1.0,sample_multivariate_normal,3.2204528803681463
1043,10,[4204984886 4238738428],4.0,1.0,rejection_sample_batch,0.6198093593310081
1044,10,[1761680216 2171612181],0.25,0.3333333333333333,sample_multivariate_normal,0.46183172649297705
1045,10,[1761680216 2171612181],0.25,0.3333333333333333,rejection_sample_batch,0.4595262321371394
1046,10,[1761680216 2171612181],0.25,0.6666666666666666,sample_multivariate_normal,0.5052098471378165
1047,10,[1761680216 2171612181],0.25,0.6666666666666666,rejection_sample_batch,0.4686139427776791
1048,10,[1761680216 2171612181],0.25,1.0,sample_multivariate_normal,0.5008428451515144
1049,10,[1761680216 2171612181],0.25,1.0,rejection_sample_batch,0.46809238845378587
1050,10,[1761680216 2171612181],1.0,0.3333333333333333,sample_multivariate_normal,0.5797716590015725
1051,10,[1761680216 2171612181],1.0,0.3333333333333333,rejection_sample_batch,0.5690256536724253
1052,10,[1761680216 2171612181],1.0,0.6666666666666666,sample_multivariate_normal,0.6421329528471753
1053,10,[1761680216 2171612181],1.0,0.6666666666666666,rejection_sample_batch,0.5745180473468179
1054,10,[1761680216 2171612181],1.0,1.0,sample_multivariate_normal,0.6523263993453021
1055,10,[1761680216 2171612181],1.0,1.0,rejection_sample_batch,0.5567685096947431
1056,10,[1761680216 2171612181],4.0,0.3333333333333333,sample_multivariate_normal,1.437156416998792
1057,10,[1761680216 2171612181],4.0,0.3333333333333333,rejection_sample_batch,0.6447652231687399
1058,10,[1761680216 2171612181],4.0,0.6666666666666666,sample_multivariate_normal,3.5114723710103455
1059,10,[1761680216 2171612181],4.0,0.6666666666666666,rejection_sample_batch,0.6179988641591084
1060,10,[1761680216 2171612181],4.0,1.0,sample_multivariate_normal,3.3713654291929034
1061,10,[1761680216 2171612181],4.0,1.0,rejection_sample_batch,0.6310261583482578
1062,10,[784427481 839427920],0.25,0.3333333333333333,sample_multivariate_normal,0.44372620271014157
1063,10,[784427481 839427920],0.25,0.3333333333333333,rejection_sample_batch,0.47159438091159495
1064,10,[784427481 839427920],0.25,0.6666666666666666,sample_multivariate_normal,0.500005100674433
1065,10,[784427481 839427920],0.25,0.6666666666666666,rejection_sample_batch,0.45229220803951614
1066,10,[784427481 839427920],0.25,1.0,sample_multivariate_normal,3.4817498344494866
1067,10,[784427481 839427920],0.25,1.0,rejection_sample_batch,0.4770006808867438
1068,10,[784427481 839427920],1.0,0.3333333333333333,sample_multivariate_normal,0.5816917517092346
1069,10,[784427481 839427920],1.0,0.3333333333333333,rejection_sample_batch,0.5822308188449756
1070,10,[784427481 839427920],1.0,0.6666666666666666,sample_multivariate_normal,0.5901705842799314
1071,10,[784427481 839427920],1.0,0.6666666666666666,rejection_sample_batch,0.5758517043865169
1072,10,[784427481 839427920],1.0,1.0,sample_multivariate_normal,0.6359505212220591
1073,10,[784427481 839427920],1.0,1.0,rejection_sample_batch,0.5564406254588193
1074,10,[784427481 839427920],4.0,0.3333333333333333,sample_multivariate_normal,0.7359708204076152
1075,10,[784427481 839427920],4.0,0.3333333333333333,rejection_sample_batch,0.6357818249285526
1076,10,[784427481 839427920],4.0,0.6666666666666666,sample_multivariate_normal,3.1619578815724028
1077,10,[784427481 839427920],4.0,0.6666666666666666,rejection_sample_batch,0.6315257234859568
1078,10,[784427481 839427920],4.0,1.0,sample_multivariate_normal,3.4926417843151403
1079,10,[784427481 839427920],4.0,1.0,rejection_sample_batch,0.6199155214127093
1080,10,[3839402679 1482909252],0.25,0.3333333333333333,sample_multivariate_normal,0.45612368585276136
1081,10,[3839402679 1482909252],0.25,0.3333333333333333,rejection_sample_batch,0.46674575492692566
1082,10,[3839402679 1482909252],0.25,0.6666666666666666,sample_multivariate_normal,0.5035207666585969
1083,10,[3839402679 1482909252],0.25,0.6666666666666666,rejection_sample_batch,0.47553967629842
1084,10,[3839402679 1482909252],0.25,1.0,sample_multivariate_normal,0.5193859935622511
1085,10,[3839402679 1482909252],0.25,1.0,rejection_sample_batch,0.45739661634414286
1086,10,[3839402679 1482909252],1.0,0.3333333333333333,sample_multivariate_normal,0.6130606366523405
1087,10,[3839402679 1482909252],1.0,0.3333333333333333,rejection_sample_batch,0.5887709781360214
1088,10,[3839402679 1482909252],1.0,0.6666666666666666,sample_multivariate_normal,0.5986682323167886
1089,10,[3839402679 1482909252],1.0,0.6666666666666666,rejection_sample_batch,0.5824721947145421
1090,10,[3839402679 1482909252],1.0,1.0,sample_multivariate_normal,0.634962866593716
1091,10,[3839402679 1482909252],1.0,1.0,rejection_sample_batch,0.5960153515221327
1092,10,[3839402679 1482909252],4.0,0.3333333333333333,sample_multivariate_normal,0.7298109379157806
1093,10,[3839402679 1482909252],4.0,0.3333333333333333,rejection_sample_batch,0.6486830986149114
1094,10,[3839402679 1482909252],4.0,0.6666666666666666,sample_multivariate_normal,3.5115111858968135
1095,10,[3839402679 1482909252],4.0,0.6666666666666666,rejection_sample_batch,0.6405760108466875
1096,10,[3839402679 1482909252],4.0,1.0,sample_multivariate_normal,2.9950528330788453
1097,10,[3839402679 1482909252],4.0,1.0,rejection_sample_batch,0.6375502564504938
1098,10,[4039619589 3376782147],0.25,0.3333333333333333,sample_multivariate_normal,0.45327133525204893
1099,10,[4039619589 3376782147],0.25,0.3333333333333333,rejection_sample_batch,0.4819871943253086
1100,10,[4039619589 3376782147],0.25,0.6666666666666666,sample_multivariate_normal,0.5008083254647664
1101,10,[4039619589 3376782147],0.25,0.6666666666666666,rejection_sample_batch,0.46376245492591
1102,10,[4039619589 3376782147],0.25,1.0,sample_multivariate_normal,0.5156775466742144
1103,10,[4039619589 3376782147],0.25,1.0,rejection_sample_batch,0.4528372515070724
1104,10,[4039619589 3376782147],1.0,0.3333333333333333,sample_multivariate_normal,0.5718816401086873
1105,10,[4039619589 3376782147],1.0,0.3333333333333333,rejection_sample_batch,0.5793000010195207
1106,10,[4039619589 3376782147],1.0,0.6666666666666666,sample_multivariate_normal,0.608666769146783
1107,10,[4039619589 3376782147],1.0,0.6666666666666666,rejection_sample_batch,0.5787674505052963
1108,10,[4039619589 3376782147],1.0,1.0,sample_multivariate_normal,0.6421988427726338
1109,10,[4039619589 3376782147],1.0,1.0,rejection_sample_batch,0.5804763509819627
1110,10,[4039619589 3376782147],4.0,0.3333333333333333,sample_multivariate_normal,0.7688099647000762
1111,10,[4039619589 3376782147],4.0,0.3333333333333333,rejection_sample_batch,0.6347630879846509
1112,10,[4039619589 3376782147],4.0,0.6666666666666666,sample_multivariate_normal,2.8107365607364705
1113,10,[4039619589 3376782147],4.0,0.6666666666666666,rejection_sample_batch,0.6415211209322392
1114,10,[4039619589 3376782147],4.0,1.0,sample_multivariate_normal,3.458187378348211
1115,10,[4039619589 3376782147],4.0,1.0,rejection_sample_batch,0.6412605038758111
1116,10,[ 155237958 2983797368],0.25,0.3333333333333333,sample_multivariate_normal,0.45370838019426296
1117,10,[ 155237958 2983797368],0.25,0.3333333333333333,rejection_sample_batch,0.48183116316228924
1118,10,[ 155237958 2983797368],0.25,0.6666666666666666,sample_multivariate_normal,0.48374553827056743
1119,10,[ 155237958 2983797368],0.25,0.6666666666666666,rejection_sample_batch,0.46438081296428013
1120,10,[ 155237958 2983797368],0.25,1.0,sample_multivariate_normal,0.5233803606964654
1121,10,[ 155237958 2983797368],0.25,1.0,rejection_sample_batch,0.484901181742709
1122,10,[ 155237958 2983797368],1.0,0.3333333333333333,sample_multivariate_normal,0.5907836075131414
1123,10,[ 155237958 2983797368],1.0,0.3333333333333333,rejection_sample_batch,0.556929760964226
1124,10,[ 155237958 2983797368],1.0,0.6666666666666666,sample_multivariate_normal,0.6252972089886704
1125,10,[ 155237958 2983797368],1.0,0.6666666666666666,rejection_sample_batch,0.5878560443613555
1126,10,[ 155237958 2983797368],1.0,1.0,sample_multivariate_normal,0.6352979901593189
1127,10,[ 155237958 2983797368],1.0,1.0,rejection_sample_batch,0.5938787384679225
1128,10,[ 155237958 2983797368],4.0,0.3333333333333333,sample_multivariate_normal,0.723166645320947
1129,10,[ 155237958 2983797368],4.0,0.3333333333333333,rejection_sample_batch,0.6402956343061033
1130,10,[ 155237958 2983797368],4.0,0.6666666666666666,sample_multivariate_normal,3.0446040869619115
1131,10,[ 155237958 2983797368],4.0,0.6666666666666666,rejection_sample_batch,0.6255484594536949
1132,10,[ 155237958 2983797368],4.0,1.0,sample_multivariate_normal,2.984130727399291
1133,10,[ 155237958 2983797368],4.0,1.0,rejection_sample_batch,0.622390830782319
1134,10,[1989663251 1001115128],0.25,0.3333333333333333,sample_multivariate_normal,0.4825786522529048
1135,10,[1989663251 1001115128],0.25,0.3333333333333333,rejection_sample_batch,0.47247429029372173
1136,10,[1989663251 1001115128],0.25,0.6666666666666666,sample_multivariate_normal,0.4721023775276963
1137,10,[1989663251 1001115128],0.25,0.6666666666666666,rejection_sample_batch,0.4729249135648198
1138,10,[1989663251 1001115128],0.25,1.0,sample_multivariate_normal,0.5186918480094975
1139,10,[1989663251 1001115128],0.25,1.0,rejection_sample_batch,0.48675948535979785
1140,10,[1989663251 1001115128],1.0,0.3333333333333333,sample_multivariate_normal,2.6954086951403253
1141,10,[1989663251 1001115128],1.0,0.3333333333333333,rejection_sample_batch,0.5673733699708569
1142,10,[1989663251 1001115128],1.0,0.6666666666666666,sample_multivariate_normal,0.6128574571641311
1143,10,[1989663251 1001115128],1.0,0.6666666666666666,rejection_sample_batch,0.5941836123046532
1144,10,[1989663251 1001115128],1.0,1.0,sample_multivariate_normal,0.6550534484067969
1145,10,[1989663251 1001115128],1.0,1.0,rejection_sample_batch,0.5697609264524266
1146,10,[1989663251 1001115128],4.0,0.3333333333333333,sample_multivariate_normal,0.7790923275000103
1147,10,[1989663251 1001115128],4.0,0.3333333333333333,rejection_sample_batch,0.6402876732287718
1148,10,[1989663251 1001115128],4.0,0.6666666666666666,sample_multivariate_normal,2.4689794085281145
1149,10,[1989663251 1001115128],4.0,0.6666666666666666,rejection_sample_batch,0.6146391455012694
1150,10,[1989663251 1001115128],4.0,1.0,sample_multivariate_normal,3.4904689697897067
1151,10,[1989663251 1001115128],4.0,1.0,rejection_sample_batch,0.6248144308321306
1152,15,[2599951329 1974882156],0.25,0.3333333333333333,sample_multivariate_normal,0.3987964862801445
1153,15,[2599951329 1974882156],0.25,0.3333333333333333,rejection_sample_batch,0.4185471514142005
1154,15,[2599951329 1974882156],0.25,0.6666666666666666,sample_multivariate_normal,0.4407589136890001
1155,15,[2599951329 1974882156],0.25,0.6666666666666666,rejection_sample_batch,0.44305800769955367
1156,15,[2599951329 1974882156],0.25,1.0,sample_multivariate_normal,0.5188553738782626
1157,15,[2599951329 1974882156],0.25,1.0,rejection_sample_batch,0.4508605793662786
1158,15,[2599951329 1974882156],1.0,0.3333333333333333,sample_multivariate_normal,0.5397857980455648
1159,15,[2599951329 1974882156],1.0,0.3333333333333333,rejection_sample_batch,0.559380321480336
1160,15,[2599951329 1974882156],1.0,0.6666666666666666,sample_multivariate_normal,0.5679285638441843
1161,15,[2599951329 1974882156],1.0,0.6666666666666666,rejection_sample_batch,0.5511420145905653
1162,15,[2599951329 1974882156],1.0,1.0,sample_multivariate_normal,0.6020688370611227
1163,15,[2599951329 1974882156],1.0,1.0,rejection_sample_batch,0.5533082038489758
1164,15,[2599951329 1974882156],4.0,0.3333333333333333,sample_multivariate_normal,0.6665961613216154
1165,15,[2599951329 1974882156],4.0,0.3333333333333333,rejection_sample_batch,0.6240507675279864
1166,15,[2599951329 1974882156],4.0,0.6666666666666666,sample_multivariate_normal,0.7737282574101747
1167,15,[2599951329 1974882156],4.0,0.6666666666666666,rejection_sample_batch,0.619982650080776
1168,15,[2599951329 1974882156],4.0,1.0,sample_multivariate_normal,0.869481133595186
1169,15,[2599951329 1974882156],4.0,1.0,rejection_sample_batch,0.6100967655101823
1170,15,[2457345722  781124476],0.25,0.3333333333333333,sample_multivariate_normal,0.38081138996503305
1171,15,[2457345722  781124476],0.25,0.3333333333333333,rejection_sample_batch,0.39852593002480274
1172,15,[2457345722  781124476],0.25,0.6666666666666666,sample_multivariate_normal,0.43790763278004236
1173,15,[2457345722  781124476],0.25,0.6666666666666666,rejection_sample_batch,0.4392963840712323
1174,15,[2457345722  781124476],0.25,1.0,sample_multivariate_normal,0.46650073553984545
1175,15,[2457345722  781124476],0.25,1.0,rejection_sample_batch,0.4436750689387724
1176,15,[2457345722  781124476],1.0,0.3333333333333333,sample_multivariate_normal,0.5516471178288676
1177,15,[2457345722  781124476],1.0,0.3333333333333333,rejection_sample_batch,0.5575231819180568
1178,15,[2457345722  781124476],1.0,0.6666666666666666,sample_multivariate_normal,0.5526833797049222
1179,15,[2457345722  781124476],1.0,0.6666666666666666,rejection_sample_batch,0.5594531588298387
1180,15,[2457345722  781124476],1.0,1.0,sample_multivariate_normal,0.5942630969580102
1181,15,[2457345722  781124476],1.0,1.0,rejection_sample_batch,0.5526117836534247
1182,15,[2457345722  781124476],4.0,0.3333333333333333,sample_multivariate_normal,0.6681036708210806
1183,15,[2457345722  781124476],4.0,0.3333333333333333,rejection_sample_batch,0.618263439936739
1184,15,[2457345722  781124476],4.0,0.6666666666666666,sample_multivariate_normal,0.7829391889834606
1185,15,[2457345722  781124476],4.0,0.6666666666666666,rejection_sample_batch,0.6065132319451859
1186,15,[2457345722  781124476],4.0,1.0,sample_multivariate_normal,0.9100109662054504
1187,15,[2457345722  781124476],4.0,1.0,rejection_sample_batch,0.6140012366587742
1188,15,[4168375336 1575380715],0.25,0.3333333333333333,sample_multivariate_normal,0.4205100881612095
1189,15,[4168375336 1575380715],0.25,0.3333333333333333,rejection_sample_batch,0.4230847725377842
1190,15,[4168375336 1575380715],0.25,0.6666666666666666,sample_multivariate_normal,0.42598174873148087
1191,15,[4168375336 1575380715],0.25,0.6666666666666666,rejection_sample_batch,0.42578195948059283
1192,15,[4168375336 1575380715],0.25,1.0,sample_multivariate_normal,0.5078956098552417
1193,15,[4168375336 1575380715],0.25,1.0,rejection_sample_batch,0.44676509608072085
1194,15,[4168375336 1575380715],1.0,0.3333333333333333,sample_multivariate_normal,0.5383120158519359
1195,15,[4168375336 1575380715],1.0,0.3333333333333333,rejection_sample_batch,0.5492460403997892
1196,15,[4168375336 1575380715],1.0,0.6666666666666666,sample_multivariate_normal,0.5596511983953872
1197,15,[4168375336 1575380715],1.0,0.6666666666666666,rejection_sample_batch,0.56328725982346
1198,15,[4168375336 1575380715],1.0,1.0,sample_multivariate_normal,0.5894628663339017
1199,15,[4168375336 1575380715],1.0,1.0,rejection_sample_batch,0.5541360131352973
1200,15,[4168375336 1575380715],4.0,0.3333333333333333,sample_multivariate_normal,0.6579686061601785
1201,15,[4168375336 1575380715],4.0,0.3333333333333333,rejection_sample_batch,0.6079649026340772
1202,15,[4168375336 1575380715],4.0,0.6666666666666666,sample_multivariate_normal,0.7747516007305637
1203,15,[4168375336 1575380715],4.0,0.6666666666666666,rejection_sample_batch,0.6159296022504647
1204,15,[4168375336 1575380715],4.0,1.0,sample_multivariate_normal,0.8477472742973551
1205,15,[4168375336 1575380715],4.0,1.0,rejection_sample_batch,0.6119850595635801
1206,15,[3617162208 2484430174],0.25,0.3333333333333333,sample_multivariate_normal,0.4140029399513273
1207,15,[3617162208 2484430174],0.25,0.3333333333333333,rejection_sample_batch,0.4098970989301978
1208,15,[3617162208 2484430174],0.25,0.6666666666666666,sample_multivariate_normal,0.43652566746926585
1209,15,[3617162208 2484430174],0.25,0.6666666666666666,rejection_sample_batch,0.42148940408998625
1210,15,[3617162208 2484430174],0.25,1.0,sample_multivariate_normal,0.47451884907357655
1211,15,[3617162208 2484430174],0.25,1.0,rejection_sample_batch,0.4522766474598468
1212,15,[3617162208 2484430174],1.0,0.3333333333333333,sample_multivariate_normal,0.5523249872199267
1213,15,[3617162208 2484430174],1.0,0.3333333333333333,rejection_sample_batch,0.5598637558158508
1214,15,[3617162208 2484430174],1.0,0.6666666666666666,sample_multivariate_normal,0.573355008302712
1215,15,[3617162208 2484430174],1.0,0.6666666666666666,rejection_sample_batch,0.5583727537839267
1216,15,[3617162208 2484430174],1.0,1.0,sample_multivariate_normal,0.593071565300914
1217,15,[3617162208 2484430174],1.0,1.0,rejection_sample_batch,0.5577053405599116
1218,15,[3617162208 2484430174],4.0,0.3333333333333333,sample_multivariate_normal,0.6887130407002857
1219,15,[3617162208 2484430174],4.0,0.3333333333333333,rejection_sample_batch,0.60883359803616
1220,15,[3617162208 2484430174],4.0,0.6666666666666666,sample_multivariate_normal,0.7354754122665393
1221,15,[3617162208 2484430174],4.0,0.6666666666666666,rejection_sample_batch,0.6055660291573778
1222,15,[3617162208 2484430174],4.0,1.0,sample_multivariate_normal,2.3916001892539733
1223,15,[3617162208 2484430174],4.0,1.0,rejection_sample_batch,0.6031423169379421
1224,15,[1375423811 1872367745],0.25,0.3333333333333333,sample_multivariate_normal,0.40727569037267897
1225,15,[1375423811 1872367745],0.25,0.3333333333333333,rejection_sample_batch,0.4086505775913059
1226,15,[1375423811 1872367745],0.25,0.6666666666666666,sample_multivariate_normal,0.4412010368403747
1227,15,[1375423811 1872367745],0.25,0.6666666666666666,rejection_sample_batch,0.45060099545893223
1228,15,[1375423811 1872367745],0.25,1.0,sample_multivariate_normal,0.4759737483099607
1229,15,[1375423811 1872367745],0.25,1.0,rejection_sample_batch,0.4412006867845253
1230,15,[1375423811 1872367745],1.0,0.3333333333333333,sample_multivariate_normal,0.5465637569538389
1231,15,[1375423811 1872367745],1.0,0.3333333333333333,rejection_sample_batch,0.5702456081171772
1232,15,[1375423811 1872367745],1.0,0.6666666666666666,sample_multivariate_normal,0.5555392261343626
1233,15,[1375423811 1872367745],1.0,0.6666666666666666,rejection_sample_batch,0.5592352087537704
1234,15,[1375423811 1872367745],1.0,1.0,sample_multivariate_normal,0.5845176376218368
1235,15,[1375423811 1872367745],1.0,1.0,rejection_sample_batch,0.5652895697859999
1236,15,[1375423811 1872367745],4.0,0.3333333333333333,sample_multivariate_normal,0.6750106638409769
1237,15,[1375423811 1872367745],4.0,0.3333333333333333,rejection_sample_batch,0.6097666571427698
1238,15,[1375423811 1872367745],4.0,0.6666666666666666,sample_multivariate_normal,0.7782069768791485
1239,15,[1375423811 1872367745],4.0,0.6666666666666666,rejection_sample_batch,0.6225487589721594
1240,15,[1375423811 1872367745],4.0,1.0,sample_multivariate_normal,1.4884500810448158
1241,15,[1375423811 1872367745],4.0,1.0,rejection_sample_batch,0.6100950244610444
1242,15,[ 577862205 1151855430],0.25,0.3333333333333333,sample_multivariate_normal,0.41807057008512694
1243,15,[ 577862205 1151855430],0.25,0.3333333333333333,rejection_sample_batch,0.40621450038664164
1244,15,[ 577862205 1151855430],0.25,0.6666666666666666,sample_multivariate_normal,0.435468935096644
1245,15,[ 577862205 1151855430],0.25,0.6666666666666666,rejection_sample_batch,0.4156377354833398
1246,15,[ 577862205 1151855430],0.25,1.0,sample_multivariate_normal,0.4821172723346297
1247,15,[ 577862205 1151855430],0.25,1.0,rejection_sample_batch,0.45372663781841394
1248,15,[ 577862205 1151855430],1.0,0.3333333333333333,sample_multivariate_normal,0.5394258012070418
1249,15,[ 577862205 1151855430],1.0,0.3333333333333333,rejection_sample_batch,0.5554006619511216
1250,15,[ 577862205 1151855430],1.0,0.6666666666666666,sample_multivariate_normal,0.5690132349041422
1251,15,[ 577862205 1151855430],1.0,0.6666666666666666,rejection_sample_batch,0.5573088235349523
1252,15,[ 577862205 1151855430],1.0,1.0,sample_multivariate_normal,0.582806469951439
1253,15,[ 577862205 1151855430],1.0,1.0,rejection_sample_batch,0.5504346221042303
1254,15,[ 577862205 1151855430],4.0,0.3333333333333333,sample_multivariate_normal,0.6695037588963073
1255,15,[ 577862205 1151855430],4.0,0.3333333333333333,rejection_sample_batch,0.6223561278874983
1256,15,[ 577862205 1151855430],4.0,0.6666666666666666,sample_multivariate_normal,0.7457786725882412
1257,15,[ 577862205 1151855430],4.0,0.6666666666666666,rejection_sample_batch,0.6113975658868099
1258,15,[ 577862205 1151855430],4.0,1.0,sample_multivariate_normal,0.8299912950667644
1259,15,[ 577862205 1151855430],4.0,1.0,rejection_sample_batch,0.5935327243799592
1260,15,[ 346259970 3215264668],0.25,0.3333333333333333,sample_multivariate_normal,0.43201481770335476
1261,15,[ 346259970 3215264668],0.25,0.3333333333333333,rejection_sample_batch,0.4336195885641293
1262,15,[ 346259970 3215264668],0.25,0.6666666666666666,sample_multivariate_normal,0.4374044609162558
1263,15,[ 346259970 3215264668],0.25,0.6666666666666666,rejection_sample_batch,0.43451999990602197
1264,15,[ 346259970 3215264668],0.25,1.0,sample_multivariate_normal,0.47500495134595305
1265,15,[ 346259970 3215264668],0.25,1.0,rejection_sample_batch,0.4553070134945047
1266,15,[ 346259970 3215264668],1.0,0.3333333333333333,sample_multivariate_normal,0.5568327488786855
1267,15,[ 346259970 3215264668],1.0,0.3333333333333333,rejection_sample_batch,0.5536374648023106
1268,15,[ 346259970 3215264668],1.0,0.6666666666666666,sample_multivariate_normal,0.5583996117591284
1269,15,[ 346259970 3215264668],1.0,0.6666666666666666,rejection_sample_batch,0.5575343738060596
1270,15,[ 346259970 3215264668],1.0,1.0,sample_multivariate_normal,0.6037237332561518
1271,15,[ 346259970 3215264668],1.0,1.0,rejection_sample_batch,0.560915305685943
1272,15,[ 346259970 3215264668],4.0,0.3333333333333333,sample_multivariate_normal,0.6816153800029516
1273,15,[ 346259970 3215264668],4.0,0.3333333333333333,rejection_sample_batch,0.6256868164479085
1274,15,[ 346259970 3215264668],4.0,0.6666666666666666,sample_multivariate_normal,0.7717269830806989
1275,15,[ 346259970 3215264668],4.0,0.6666666666666666,rejection_sample_batch,0.6216459949279377
1276,15,[ 346259970 3215264668],4.0,1.0,sample_multivariate_normal,0.8633670047535357
1277,15,[ 346259970 3215264668],4.0,1.0,rejection_sample_batch,0.601601778858722
1278,15,[1948028189  436661307],0.25,0.3333333333333333,sample_multivariate_normal,0.3987454474868959
1279,15,[1948028189  436661307],0.25,0.3333333333333333,rejection_sample_batch,0.4195136794129707
1280,15,[1948028189  436661307],0.25,0.6666666666666666,sample_multivariate_normal,0.44469160490767135
1281,15,[1948028189  436661307],0.25,0.6666666666666666,rejection_sample_batch,0.4170351591262128
1282,15,[1948028189  436661307],0.25,1.0,sample_multivariate_normal,0.4915420486471656
1283,15,[1948028189  436661307],0.25,1.0,rejection_sample_batch,0.46632234102271236
1284,15,[1948028189  436661307],1.0,0.3333333333333333,sample_multivariate_normal,0.5641300819936023
1285,15,[1948028189  436661307],1.0,0.3333333333333333,rejection_sample_batch,0.5560030311386437
1286,15,[1948028189  436661307],1.0,0.6666666666666666,sample_multivariate_normal,0.5687568295034744
1287,15,[1948028189  436661307],1.0,0.6666666666666666,rejection_sample_batch,0.5482665198142345
1288,15,[1948028189  436661307],1.0,1.0,sample_multivariate_normal,0.5917702465175204
1289,15,[1948028189  436661307],1.0,1.0,rejection_sample_batch,0.5566214134435827
1290,15,[1948028189  436661307],4.0,0.3333333333333333,sample_multivariate_normal,3.511445144842564
1291,15,[1948028189  436661307],4.0,0.3333333333333333,rejection_sample_batch,0.6201907740861448
1292,15,[1948028189  436661307],4.0,0.6666666666666666,sample_multivariate_normal,0.770633417112075
1293,15,[1948028189  436661307],4.0,0.6666666666666666,rejection_sample_batch,0.6130469781509683
1294,15,[1948028189  436661307],4.0,1.0,sample_multivariate_normal,0.8637747527776538
1295,15,[1948028189  436661307],4.0,1.0,rejection_sample_batch,0.606449490813483
1296,15,[1485022155 3454227558],0.25,0.3333333333333333,sample_multivariate_normal,0.398287150627212
